loss,mape,val_loss,val_mape
0.003227134933695197,40590.7265625,0.0032007654663175344,29.476036071777344
0.0032291116658598185,30661.501953125,0.003075747052207589,29.885223388671875
0.003212336217984557,33534.64453125,0.00328410929068923,32.204376220703125
0.0032267530914396048,47378.56640625,0.0030699786730110645,28.608352661132812
0.003213705727830529,42781.30859375,0.0032199507113546133,30.94289779663086
0.0031885053031146526,36865.37890625,0.003129543038085103,28.658935546875
0.0032256979029625654,37568.6171875,0.003155824728310108,30.084537506103516
0.0031690916512161493,38005.22265625,0.0030589280650019646,28.942668914794922
0.0032245623879134655,34799.078125,0.003045113058760762,29.741737365722656
0.0031685286667197943,39988.55078125,0.003120410954579711,34.40659713745117
0.003191052470356226,38407.3125,0.003093782579526305,26.635177612304688
0.00318921753205359,35165.25,0.003053695196285844,28.58379554748535
0.003169860690832138,41218.74609375,0.0031039086170494556,34.84564208984375
0.0031443904154002666,39158.79296875,0.003028894541785121,30.54821014404297
0.0031619786750525236,36958.0859375,0.0030645981896668673,27.822145462036133
0.0031479126773774624,36876.046875,0.003048606915399432,28.915111541748047
0.003149256808683276,40824.4375,0.0030664042569696903,28.112964630126953
0.0031436996068805456,40459.74609375,0.0030839410610497,29.03961753845215
0.003141176188364625,34296.484375,0.003053816966712475,30.78873634338379
0.0031196149066090584,37609.875,0.003036914858967066,31.72257423400879
0.0031529543921351433,42094.87109375,0.003026178339496255,33.48224639892578
0.0031523227225989103,35127.640625,0.003021827433258295,28.192548751831055
0.0031184558756649494,36439.7265625,0.0030220835469663143,28.28617286682129
0.0031143114902079105,37837.35546875,0.0030295527540147305,32.75014877319336
0.0031494179274886847,42854.08203125,0.0030923772137612104,27.668771743774414
0.0031045889481902122,36856.66796875,0.0030224898364394903,27.64095687866211
0.003133632941171527,35328.125,0.003106671618297696,31.07331085205078
0.0031242985278367996,37792.7734375,0.002999750664457679,29.74949836730957
0.003126158146187663,33678.3671875,0.0030036759562790394,29.230772018432617
0.0030992762185633183,31934.69140625,0.003004435682669282,30.000364303588867
0.0030972249805927277,33696.1015625,0.0030296838376671076,30.994504928588867
0.00313661084510386,43198.7421875,0.0030703870579600334,28.40326690673828
0.003107974771410227,37177.6015625,0.0030461717396974564,27.853246688842773
0.0030773936305195093,34786.05078125,0.0030156089924275875,29.047853469848633
0.0030844707507640123,30506.435546875,0.0030189938843250275,26.54498291015625
0.0030799556989222765,39216.2109375,0.0030092280358076096,28.81970977783203
